total_fitness,current_fitness,previous_fitness,live_enemies_count,dead_enemies_count,token,created_at
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:13 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:18 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:23 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:28 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:33 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:38 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:43 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:48 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:53 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:12:58 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:03 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:08 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:13 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:18 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:23 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:28 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:33 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:38 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:43 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:48 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:53 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:13:58 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:03 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:08 UTC
0.08996972,0.0,0.08996972,0,306,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODM4OTEsImp0aSI6IjgzOTk1ZWRiLTg4NGYtNGNlZS05MGI3LTY5ZjVlZTI4ZTA3YiJ9.,2023-08-17 15:14:13 UTC
0.04755224,0.04755224,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:22 UTC
0.06427427,0.06427427,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:27 UTC
0.06123188,0.06028887,0.0009430069,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:32 UTC
0.04694677,0.04600377,0.0009430069,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:37 UTC
0.06079074,0.05954023,0.001250515,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:42 UTC
0.05225112,0.0510006,0.001250515,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:47 UTC
0.05843421,0.05689562,0.001538592,3,5,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:52 UTC
0.06452461,0.06266698,0.001857624,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:48:58 UTC
0.05165123,0.04952926,0.002121974,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:03 UTC
0.05911454,0.05667684,0.002437699,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:07 UTC
0.06658726,0.06389236,0.002694907,3,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:12 UTC
0.05467506,0.0511313,0.00354376,3,12,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:17 UTC
0.06053283,0.05638767,0.004145152,3,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:22 UTC
0.05175935,0.0476142,0.004145152,3,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:27 UTC
0.06064068,0.05617124,0.004469438,3,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:32 UTC
0.06028909,0.05581965,0.004469438,3,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:37 UTC
0.06663273,0.06183995,0.004792771,3,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:42 UTC
0.06158095,0.05647995,0.005101004,3,17,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:47 UTC
0.05747109,0.05208751,0.005383584,3,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:52 UTC
0.06121183,0.05582825,0.005383584,3,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:49:57 UTC
0.09752303,0.09213945,0.005383584,4,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:02 UTC
0.1039437,0.09856011,0.005383584,5,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:07 UTC
0.1196295,0.1142459,0.005383584,6,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:12 UTC
0.1335887,0.1282051,0.005383584,7,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:17 UTC
0.1444437,0.1390602,0.005383584,7,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODcxNzksImp0aSI6IjMxZmE4NDRjLWRlYTItNDJlYy1hZTE5LTZiNmM2ZDBjODZmMyJ9.,2023-08-17 15:50:22 UTC
0.05010219,0.05010219,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:33 UTC
0.04737862,0.04737862,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:38 UTC
0.06576326,0.06514248,0.0006207818,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:43 UTC
0.04335303,0.04242659,0.0009264392,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:48 UTC
0.0526268,0.05138325,0.001243559,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:53 UTC
0.05902898,0.05724633,0.001782643,3,6,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:53:58 UTC
0.05907745,0.05700993,0.002067513,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:03 UTC
0.05388731,0.05153418,0.002353124,3,8,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:08 UTC
0.05736366,0.05472034,0.002643313,3,9,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:13 UTC
0.0658925,0.06293344,0.002959047,3,10,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:18 UTC
0.06634695,0.06309579,0.003251166,3,11,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:23 UTC
0.04787296,0.04404483,0.00382813,3,13,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:28 UTC
0.0465187,0.04239579,0.004122908,3,14,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:33 UTC
0.06904561,0.06462928,0.004416334,4,15,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:38 UTC
0.07682391,0.07211287,0.004711041,5,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:43 UTC
0.09978981,0.09507877,0.004711041,6,16,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:48 UTC
0.129974,0.12477,0.005204053,7,18,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:53 UTC
0.1252845,0.1193414,0.005943035,8,21,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:54:58 UTC
0.165488,0.159001,0.006487088,10,23,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:03 UTC
0.2001992,0.1934264,0.006772824,12,24,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:08 UTC
0.2495087,0.2419434,0.007565351,15,27,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:13 UTC
0.2717234,0.2630525,0.008670884,15,31,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:18 UTC
0.2802697,0.2703656,0.009904089,15,35,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:23 UTC
0.3986586,0.387525,0.01113366,20,39,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:28 UTC
0.3874982,0.3750249,0.01247332,20,44,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:33 UTC
0.3757718,0.3620251,0.01374666,20,48,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:38 UTC
0.5158066,0.5008415,0.01496509,29,52,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:43 UTC
0.511264,0.4944566,0.01680746,29,58,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:48 UTC
0.5163245,0.497652,0.01867248,29,64,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:53 UTC
0.556666,0.5364226,0.02024348,29,69,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:55:58 UTC
0.5713673,0.5487886,0.02257865,29,77,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:03 UTC
0.621419,0.5966733,0.02474572,29,84,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:08 UTC
0.5727512,0.5468673,0.02588391,29,88,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:13 UTC
0.8932285,0.86439,0.02883849,49,98,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODc1MTQsImp0aSI6IjIzNzkwZjE3LTM4NzYtNDViNy05MGEyLTBkNDE5NjRiZDI0OSJ9.,2023-08-17 15:56:18 UTC
0.0523816,0.0523816,0.0,3,0,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:41 UTC
0.05962805,0.05932381,0.0003042348,3,1,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:46 UTC
0.06344638,0.0628279,0.00061848,3,2,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:50 UTC
0.0577371,0.05679971,0.0009373958,3,3,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:28:56 UTC
0.06428239,0.06305934,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:00 UTC
0.06742902,0.06620598,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:05 UTC
0.06575663,0.06453359,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:10 UTC
0.05523298,0.05400993,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:15 UTC
0.05514074,0.0539177,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:21 UTC
0.0704203,0.06919726,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:25 UTC
0.05910837,0.05788533,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:30 UTC
0.06155208,0.06032903,0.001223045,3,4,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:35 UTC
0.06854969,0.06642772,0.002121965,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:40 UTC
0.04902,0.04689804,0.002121965,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:46 UTC
0.06095282,0.05883085,0.002121965,3,7,eyJhbGciOiJub25lIn0.eyJpYXQiOjE2OTIyODk0NTAsImp0aSI6ImU2Y2NkN2NjLWQwMDYtNDQ0OS1hZWQyLTMwMDcwYWYzYWEzZCJ9.,2023-08-17 16:29:50 UTC
